Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
What You Heard,3a3dQOO19moXPeTt2PomoT,0.546,0.429,0.371,5.71e-06,2.0,0.104,-9.017,0.0,0.0327,137.134,4.0,0.135,rnb
Japanese Denim,1boXOL0ua7N2iCOUVI1p9F,0.0905,0.707,0.238,2.42e-06,3.0,0.0842,-8.818,1.0,0.0379,124.156,3.0,0.345,rnb
Deep,3LfHBTYZBTqmz43tvVXJBd,0.626,0.646,0.335,1.3e-05,3.0,0.107,-9.915,0.0,0.247,167.927,4.0,0.419,rnb
Stay Ready (What A Life),5nkUIVKqOqdpB6ApKgEMkv,0.455,0.347,0.493,0.00366,8.0,0.127,-11.548,0.0,0.29,82.887,4.0,0.308,rnb
Belong to the City,5c3luoCub1Z1Gg74NdNtuq,0.709,0.582,0.482,0.00138,5.0,0.129,-9.813,0.0,0.0479,88.198,4.0,0.193,rnb
Say It,2Gyc6e2cLxA5hoX1NOvYnU,0.0862,0.546,0.529,6.5e-06,11.0,0.124,-10.511,0.0,0.0583,107.331,4.0,0.247,rnb
The Weekend,6gU9OKjOE7ghfEd55oRO57,0.242,0.4,0.366,0.0,8.0,0.126,-9.405,0.0,0.0597,73.313,3.0,0.161,rnb
Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,0.0509,0.781,0.728,1.94e-06,1.0,0.257,-4.981,1.0,0.0621,102.99,4.0,0.395,rnb
Pink Matter,1fOkmYW3ZFkkjIdOZSf596,0.951,0.392,0.233,0.000322,11.0,0.106,-11.012,0.0,0.0587,176.569,3.0,0.494,rnb
Love On Top,1z6WtY7X4HQJvzxC4UgkSf,0.0848,0.652,0.749,0.0,0.0,0.604,-5.248,1.0,0.0886,94.103,4.0,0.651,rnb
Session 32,2ktg2oZDyFAX3iY1QNkXl5,0.894,0.574,0.123,0.00111,1.0,0.118,-13.959,1.0,0.196,115.431,3.0,0.117,rnb
Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,0.173,0.674,0.506,0.0,6.0,0.0866,-10.532,1.0,0.0434,145.965,4.0,0.183,rnb
Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk,0.0168,0.841,0.522,1.37e-06,10.0,0.188,-5.963,0.0,0.049,99.059,4.0,0.616,rnb
20 Something,4h6ViRoztTBpWcJ1zFT9Zg,0.739,0.569,0.299,0.0,11.0,0.054,-8.603,1.0,0.275,81.049,4.0,0.505,rnb
Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,0.508,0.71,0.598,0.0,5.0,0.0971,-7.598,0.0,0.0319,119.981,4.0,0.501,rnb
Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,0.00972,0.583,0.621,0.00106,5.0,0.181,-6.902,0.0,0.0479,140.036,4.0,0.399,rnb
Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,0.405,0.659,0.291,0.0,2.0,0.0771,-8.275,0.0,0.0348,119.829,3.0,0.406,rnb
Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW,0.628,0.463,0.427,0.000565,8.0,0.0911,-9.799,0.0,0.0549,116.059,4.0,0.231,rnb
All I Want Is You (feat. J. Cole),5VA4Ispp52EA1sOqzMz3Av,0.0728,0.776,0.603,6.25e-05,5.0,0.111,-5.696,1.0,0.0343,96.888,4.0,0.921,rnb
Come and See Me (feat. Drake),6cEguiQecbXrFlsnMi2ysr,0.0511,0.77,0.347,2.57e-06,2.0,0.087,-10.265,1.0,0.0623,84.957,4.0,0.0583,rnb
New Flame (feat. Usher & Rick Ross),3fBbfrWZUuWWrMQXFISr7N,0.0506,0.702,0.629,0.0,1.0,0.0963,-4.292,1.0,0.041,141.967,4.0,0.446,rnb
Them Changes,7CH99b2i1TXS5P8UUyWtnM,0.54,0.657,0.562,0.00143,8.0,0.101,-8.6,1.0,0.0601,81.657,4.0,0.704,rnb
2 On (feat. ScHoolboy Q),3jVtllWS5CFFWLQng8sKsr,0.15,0.742,0.595,0.0,9.0,0.111,-7.51,1.0,0.107,101.013,4.0,0.431,rnb
The Morning,4jBfUB4kQJCWOrjGLQqhO0,0.143,0.682,0.51,4.46e-06,6.0,0.0797,-9.987,0.0,0.0441,120.097,4.0,0.191,rnb
Karma,2Fyjjpg03fn7n5cj0Qm380,0.345,0.593,0.294,2.03e-05,1.0,0.287,-10.072,0.0,0.0499,113.847,4.0,0.152,rnb
What You Need,4Yw8TyBm9J8cpy2guHUYog,0.505,0.638,0.335,0.0139,7.0,0.116,-10.522,0.0,0.0854,133.853,4.0,0.0608,rnb
Wus Good / Curious,0NHvTrD8Igke3fawcp3njY,0.0737,0.343,0.536,0.000129,11.0,0.225,-8.215,1.0,0.0805,82.836,5.0,0.456,rnb
Consideration,6t90Z9XkdsHD8xMxro6KRP,0.0392,0.883,0.584,4.39e-06,7.0,0.0869,-2.102,0.0,0.0465,144.975,4.0,0.784,rnb
Formation,6g0Orsxv6glTJCt4cHsRsQ,0.00532,0.896,0.621,0.0,5.0,0.196,-6.857,0.0,0.237,121.966,4.0,0.818,rnb
Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,0.0516,0.9,0.4,0.0,0.0,0.0599,-8.575,1.0,0.127,135.984,4.0,0.346,rnb
Adorn,25cUhiAod71TIQSNicOaW3,0.0543,0.625,0.576,4.07e-05,11.0,0.187,-5.693,0.0,0.175,179.063,4.0,0.235,rnb
Body,7vxLj7MREliG5i5vSnqSVr,0.25,0.555,0.507,0.0,11.0,0.283,-6.099,0.0,0.167,137.875,4.0,0.339,rnb
Gang Over Luv,7LaI3mRTJu66r9HKdv7iBx,0.0408,0.781,0.277,0.000339,8.0,0.0754,-9.35,1.0,0.326,163.987,4.0,0.302,rnb
PRBLMS,4AtZRwSR8BOTTQg5ihSggt,0.0307,0.417,0.58,1.45e-06,9.0,0.179,-4.574,1.0,0.207,68.58,5.0,0.139,rnb
Pour It Up,76VtA90NKurNqaQpV126Ue,0.0254,0.785,0.478,0.0,2.0,0.0901,-8.735,1.0,0.0419,134.002,4.0,0.39,rnb
Deuces (feat. Tyga & Kevin McCall),6wN4nT2qy3MQc098yL3Eu9,0.0324,0.692,0.736,0.0,1.0,0.0787,-5.109,1.0,0.11,73.987,4.0,0.217,rnb
Post to Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,0.0697,0.733,0.676,0.0,10.0,0.208,-5.655,0.0,0.0432,97.448,4.0,0.701,rnb
D'Evils,0wY9rA9fJkuESyYm9uzVK5,0.00558,0.784,0.586,0.000286,1.0,0.106,-3.417,1.0,0.187,132.169,4.0,0.656,rnb
OTW,6Hgh47WXVKtXN5zGOu0hjI,0.183,0.652,0.678,3.26e-05,2.0,0.106,-6.183,1.0,0.0541,72.989,4.0,0.28,rnb
It Won't Stop (feat. Chris Brown) - EP Version,2xRYnHQdLD9ketvC01UYYT,0.016,0.657,0.574,8.1e-05,1.0,0.172,-9.484,0.0,0.0407,119.992,4.0,0.211,rnb
Planez,08zJpaUQVi9FrKv2e32Bah,0.7,0.688,0.556,1.87e-06,6.0,0.108,-7.738,1.0,0.264,129.336,4.0,0.416,rnb
I Want You Around,2gjidmxtA1pyj2HYrdOTG1,0.381,0.705,0.432,0.133,4.0,0.0841,-9.7,1.0,0.205,168.005,4.0,0.599,rnb
She Don't (feat. Ty Dolla $Ign),01JPQ87UHeGysPVwTqMJHK,0.274,0.649,0.478,0.0,7.0,0.176,-7.503,0.0,0.0481,99.967,4.0,0.151,rnb
John Redcorn,3W2nknW1nTuuxUSyFCUCS8,0.226,0.734,0.435,0.00277,6.0,0.216,-6.126,0.0,0.0869,143.967,4.0,0.651,rnb
Slow Motion,4NYwy0R3NdvORX2B6OZXBT,0.679,0.733,0.408,3.92e-05,7.0,0.11,-7.834,0.0,0.0388,94.947,4.0,0.291,rnb
Hold Up,0rzNMzZsubFcXSEh7dnem7,0.745,0.524,0.397,0.0,0.0,0.521,-11.936,1.0,0.405,80.744,4.0,0.552,rnb
You,01jIO8SJFnpSiNLH1JaBZ5,0.413,0.735,0.453,0.0,8.0,0.104,-8.264,0.0,0.0602,115.002,4.0,0.335,rnb
Every Kind Of Way,0Aa3g9EQoPNt6PiKjaUeb7,0.635,0.416,0.298,2.16e-06,7.0,0.136,-8.499,1.0,0.0442,95.386,4.0,0.191,rnb
Hold On,5tqZJUHEuqdN12RZVq2l9p,0.849,0.7,0.414,0.0606,0.0,0.107,-10.864,1.0,0.0373,60.479,4.0,0.444,rnb
Boo'd Up,0At2qAoaVjIwWNAqrscXli,0.0862,0.561,0.779,0.0,10.0,0.078,-5.107,0.0,0.0531,81.965,4.0,0.235,rnb
symptom of life,63SFAhNnOER587HfPOq4cO,0.355,0.583,0.835,0.0312,2.0,0.0785,-7.16,0.0,0.0457,160.049,3.0,0.438,rnb
What Lovers Do,4rpUSdGK2WBF9TpQ1Oaquj,0.554,0.578,0.541,0.0,5.0,0.113,-6.169,0.0,0.232,118.354,4.0,0.6,rnb
Spinn On You,2sJFKoTuGxIbz8b1ytHMZM,0.359,0.731,0.729,0.0,3.0,0.181,-6.075,0.0,0.12,140.082,4.0,0.647,rnb
Gaslight 101,1RFUyaEgrVucSKNm4I8XJs,0.91,0.467,0.252,2.42e-06,2.0,0.361,-10.852,0.0,0.0387,167.061,4.0,0.367,rnb
Free,7KfoJkn1lHsaaIROetHaoE,0.0126,0.704,0.55,0.000369,4.0,0.125,-14.086,0.0,0.252,84.796,4.0,0.85,rnb
Impromptu,52brDlLtV8OmnqsPZQpOFu,0.768,0.573,0.406,2.07e-05,1.0,0.0978,-10.268,0.0,0.168,67.363,4.0,0.368,rnb
Troubled Ones,2TeLNVFuTEgy1BuIH7wuOS,0.693,0.557,0.552,5.8e-05,0.0,0.0953,-6.897,1.0,0.0317,149.833,4.0,0.549,rnb
Addiction,6dEHTCK6SyciGXCStYmoJb,0.687,0.426,0.478,0.0,4.0,0.127,-7.84,1.0,0.0352,128.948,4.0,0.692,rnb
WAITONME,5UCMgaqTE8LCLU94ZzhDVm,0.228,0.482,0.582,0.0,8.0,0.168,-5.739,1.0,0.0468,96.51,5.0,0.419,rnb
2000,30buPDSZ65uTtIooKhU4cu,0.195,0.726,0.42,0.000166,7.0,0.174,-12.513,1.0,0.134,83.039,4.0,0.471,rnb
Flowers & Joy,4yQEqixSnYwbsoEfmTXLsi,0.973,0.651,0.128,0.0137,6.0,0.112,-16.466,0.0,0.0403,135.373,3.0,0.479,rnb
Without You,0EDJIsRjaFxyfYfI8blQnB,0.569,0.503,0.48,0.0,1.0,0.115,-8.679,1.0,0.103,83.428,4.0,0.211,rnb
YOLANDA,2JPyIUTaDhW8PRwMUbSaRo,0.383,0.738,0.699,0.0297,6.0,0.103,-8.422,0.0,0.0461,133.024,4.0,0.479,rnb
The Most,090NCkCtVPk8jpyfCQlux9,0.0759,0.668,0.55,0.0,10.0,0.0931,-8.453,0.0,0.0741,119.956,4.0,0.299,rnb
All The Way,32kJsIvZZf6pEq6xOsv0j0,0.446,0.733,0.315,0.0,1.0,0.111,-11.432,0.0,0.0741,145.906,4.0,0.28,rnb
Dumpalltheguns - Feat. Danielle Ponder,6p3011ub8UH8gohU0cmG7K,0.0413,0.767,0.659,0.0136,5.0,0.0932,-7.302,0.0,0.202,172.182,4.0,0.744,rnb
sir princess bad bitch,1TwbcQGYt9wwc7nbqVF9pL,0.263,0.825,0.549,0.124,1.0,0.0832,-10.095,1.0,0.115,118.002,4.0,0.697,rnb
NEGLIGENT,38rL1N6TYmh1UFPKYHKjeA,0.366,0.418,0.57,0.0,9.0,0.143,-8.747,0.0,0.107,117.816,4.0,0.504,rnb
In My Mind,5vV2z9EwVzZ4EPeV8e2YXd,0.391,0.739,0.662,0.000122,5.0,0.298,-6.591,0.0,0.0345,102.052,4.0,0.498,rnb
BELLA,4QMGInAtqzpZDNEuEsfhF3,0.0178,0.639,0.679,0.242,7.0,0.0974,-7.566,0.0,0.105,159.924,4.0,0.153,rnb
Afraid Of Love,3bAw3BSH1bEiQkKDI7PrMe,0.0571,0.816,0.417,0.00011,8.0,0.197,-7.382,1.0,0.0553,119.991,4.0,0.663,rnb
Halfway There,6yp2xpP4aqgTpxzHdVid1M,0.2,0.694,0.503,0.0,8.0,0.116,-5.951,0.0,0.325,174.23,4.0,0.493,rnb
Better Half (feat. Mumu Fresh & CAMP),6Yc3uWCueIEKJQW3E48s4Z,0.2,0.546,0.695,0.0,7.0,0.366,-7.218,0.0,0.42,169.938,4.0,0.481,rnb
Do Good By You,5S6E3TslpyRaVvzLr4POUA,0.868,0.39,0.382,0.000104,7.0,0.162,-12.806,1.0,0.318,73.001,5.0,0.698,rnb
Falling for You,0BeqFdVAkpVJHkFSl4EEf7,0.698,0.777,0.41,9.63e-06,6.0,0.0711,-8.756,1.0,0.0371,82.016,4.0,0.512,rnb
act iii: on god? (she like),30uO152on2tYWoE99VaEL5,0.729,0.65,0.437,0.0,6.0,0.129,-6.199,0.0,0.0572,144.48,3.0,0.215,rnb
Drop,1tGpqc786ulINUeRFK9iV4,0.0497,0.811,0.728,0.0,1.0,0.084,-5.446,1.0,0.0924,101.984,4.0,0.485,rnb
Never Gonna Give You Up,1BlIEFBsyFYlZ91sjfYEFg,0.639,0.449,0.578,0.175,8.0,0.122,-7.226,1.0,0.0366,133.126,4.0,0.182,rnb
Big Brown Eyes (feat. Orion Sun),0Bo4PwDaG1wBfV4Syj14Xe,0.822,0.513,0.458,0.000196,2.0,0.106,-8.122,1.0,0.103,76.011,4.0,0.387,rnb
Magic (Voila),1qwznyg7uDnOA8UZtK34SH,0.0702,0.724,0.61,3.25e-06,9.0,0.0652,-6.012,0.0,0.133,99.948,4.0,0.419,rnb
HONEY (feat. bLAck pARty),6jTytYwbjNGK0dRQMSJZRq,0.267,0.613,0.825,0.265,0.0,0.202,-7.375,1.0,0.0951,100.871,4.0,0.836,rnb
Where Have I Been?,7LJDu7j29gWGyM1R2c224J,0.164,0.547,0.676,2.19e-06,10.0,0.183,-5.611,0.0,0.0881,130.2,3.0,0.117,rnb
ViBRATiON,1CAjgxMzyXGKCuu6XZeHbR,0.492,0.459,0.354,0.00666,1.0,0.0879,-10.503,1.0,0.232,193.937,4.0,0.362,rnb
pretend,3VKW1b4IAxKvNoTki0fLIF,0.625,0.686,0.219,0.0,1.0,0.0736,-11.571,1.0,0.0666,119.898,3.0,0.356,rnb
Learning,6UtXR2Odm1Uang1ZI9vFfc,0.801,0.344,0.46,0.00237,9.0,0.0979,-9.13,0.0,0.048,72.561,1.0,0.146,rnb
Feels Like Home,3n30G1Sbl0LUBLlEw4XTvN,0.688,0.496,0.503,0.0,7.0,0.236,-7.729,1.0,0.0936,80.206,4.0,0.312,rnb
Know!,4owOFbnFkHEQ1o4d3iHoZd,0.171,0.688,0.688,2.56e-05,8.0,0.115,-6.461,1.0,0.0838,120.15,4.0,0.346,rnb
lifeline,2oGOnKtxbh4AxxN9vLMbfD,0.8,0.613,0.257,0.00124,1.0,0.108,-13.566,0.0,0.105,90.036,4.0,0.379,rnb
Believe,4YYpXaONSBsD2wVAsfxFH6,0.182,0.557,0.655,0.0,0.0,0.296,-4.58,0.0,0.0698,77.708,4.0,0.653,rnb
Bridge Over Troubled Water (feat. John Legend & Tori Kelly),4FG5dNlurEtZ84kCTg5YLA,0.874,0.139,0.309,3.14e-05,8.0,0.219,-7.949,1.0,0.0313,76.531,3.0,0.112,rnb
Alone Together (feat. Keyon Harrold),72fGgm5dQxnnagjMh364Q2,0.207,0.414,0.791,0.0,8.0,0.32,-4.25,0.0,0.0457,83.205,4.0,0.34,rnb
Breathe,4QvchxEDRzAosUOkZzJGI6,0.625,0.558,0.394,0.0,9.0,0.0982,-9.38,1.0,0.0434,56.454,4.0,0.0949,rnb
UGOMDN pt. 2 (ft. Mick Jenkins) - pt. 2,38Y0EZIIgdvTwlgF8n0Czg,0.215,0.677,0.628,0.0,8.0,0.178,-6.163,1.0,0.354,78.923,4.0,0.526,rnb
New Friends (feat. Eem Triplin),0shO1fRNWJusvfEId0OfsR,0.572,0.796,0.358,0.0247,9.0,0.0756,-8.912,1.0,0.0885,92.012,4.0,0.777,rnb
Illusions,0FdvQVBKMN5Vc2SiN7bU0Z,0.0941,0.415,0.829,0.00082,9.0,0.793,-4.672,1.0,0.0332,192.033,4.0,0.762,rnb
Zone,0S5MI9ZVClvTcg07igMq3Q,0.000875,0.615,0.469,0.018,8.0,0.133,-11.061,1.0,0.0744,109.852,4.0,0.34,rnb
Anita Valentine,4vVxrBVPZwG4WngQdvDAGh,0.251,0.627,0.532,3.06e-06,2.0,0.0515,-7.869,0.0,0.0416,76.992,4.0,0.205,rnb
Piano,2R6eV26pSgLz2yV5dfgzLL,0.595,0.83,0.613,7.48e-05,10.0,0.342,-6.487,0.0,0.0739,105.006,4.0,0.617,rnb
Tiger Eye,7dZlrLBC2ADnv5H8z7XxVX,0.0958,0.706,0.605,3.84e-06,1.0,0.266,-6.88,0.0,0.043,95.009,4.0,0.375,rnb
All I Need (Sexy Remix),3VwjDx742TWcPR90IfEzjK,0.391,0.743,0.437,0.408,0.0,0.101,-7.336,1.0,0.0786,160.019,4.0,0.706,rnb
Ohemaa (feat. taves),5rUQxOEjRKajsf7B9iADdJ,0.677,0.822,0.475,0.000296,11.0,0.084,-9.597,0.0,0.0498,96.996,4.0,0.508,rnb
GARDEN,4MYWrbhij9Hzw0uiISC22V,0.343,0.676,0.502,0.0,8.0,0.132,-7.484,1.0,0.0952,94.051,4.0,0.887,rnb
Zendaya,75IzEakZalALdkyNQLZbrk,0.319,0.775,0.44,1.12e-05,10.0,0.11,-8.21,0.0,0.161,118.078,4.0,0.45,rnb
Let Me Feel Your Charm - Spotify Singles,2kOdSOu7imEWFLgeYcY7tq,0.458,0.573,0.534,0.0182,1.0,0.186,-7.904,0.0,0.0235,92.812,4.0,0.857,rnb
Ellipsis,3MaBdTM6hLwb4n280HJaia,0.524,0.727,0.596,0.6,7.0,0.146,-9.27,0.0,0.0314,136.017,4.0,0.397,rnb
Ready,1K1QNaTFU1yhoATzMbcNhr,0.286,0.351,0.482,0.000286,5.0,0.105,-11.085,0.0,0.0692,174.783,5.0,0.337,rnb
Just Friends,4fECQCAJRoonwoGXi898an,0.754,0.608,0.357,0.0,7.0,0.0745,-10.162,1.0,0.038,127.051,4.0,0.447,rnb
Miss Me Yet? (Remix) feat. Eric Bellinger,1PfxTi4Ea4gAU7SD7hdE8y,0.615,0.515,0.436,1.97e-05,11.0,0.0881,-10.597,1.0,0.189,129.687,3.0,0.714,rnb
Kobe Beef,1A86ZK3uHuObbQ1sdmRsgk,0.3,0.919,0.441,1.23e-06,1.0,0.117,-7.775,0.0,0.0849,120.039,4.0,0.696,rnb
i cry too,7i5ezTMv4FDtN4cOT62cPb,0.12,0.484,0.467,6.48e-06,1.0,0.113,-8.933,1.0,0.0697,78.374,4.0,0.118,rnb
over,0Z5hhHje7VPBAkiqgBKdUp,0.393,0.722,0.649,7.95e-05,5.0,0.303,-7.678,0.0,0.157,79.97,4.0,0.703,rnb
Fight you,0qMgNzAczBHDIixMKbfHTm,0.49,0.574,0.384,0.000248,11.0,0.121,-11.84,0.0,0.257,141.643,4.0,0.221,rnb
Love me down,2uyCVOChvK40ZGU64s16CV,0.0361,0.736,0.519,0.0239,1.0,0.0839,-7.211,1.0,0.0601,99.973,4.0,0.487,rnb
Say You Love Me,0WLkriErnHl4N4AnPiMn0h,0.225,0.526,0.434,0.0,6.0,0.264,-9.163,1.0,0.041,140.027,4.0,0.403,rnb
Love Is U,5uYQczKz44pYSF30aoIcbu,0.266,0.728,0.317,0.0,5.0,0.0645,-13.667,1.0,0.151,75.003,4.0,0.629,rnb
For One Last Time,7y2odCmGElDDfYzB7a3RCT,0.347,0.677,0.779,0.00399,4.0,0.191,-7.06,0.0,0.0441,140.149,4.0,0.198,rnb
Music Taste,1X8IP5QvP7KDhi7qcBn3oj,0.49,0.368,0.631,0.0,8.0,0.146,-5.509,0.0,0.232,184.278,3.0,0.424,rnb
cOoL WATeR foR thE nIGHT,0V9Lj9QsXAbOd9vKcxoQl4,0.528,0.754,0.562,0.000875,9.0,0.0852,-6.548,0.0,0.0264,129.997,4.0,0.488,rnb
Say Ah,0FGyK0B2oeSDR5NguWekld,0.15,0.625,0.487,0.0139,9.0,0.0915,-7.308,1.0,0.0751,138.127,4.0,0.442,rnb
for you pages,1XK4HN7lqUCWIAsUeGiDOu,0.0115,0.713,0.547,0.00388,7.0,0.124,-8.088,1.0,0.189,173.994,4.0,0.769,rnb
Commas,3JozQbIWMHBTKIghXKehVy,0.0238,0.774,0.594,0.000231,1.0,0.546,-6.838,1.0,0.0392,100.001,4.0,0.708,rnb
IJS,165JdCb1wEYmP5WfOXfBfa,0.741,0.363,0.341,0.0,1.0,0.0969,-9.262,0.0,0.0484,167.566,3.0,0.607,rnb
Everything’s Beautiful,3HkLJLoUHQbKwjn3krWvpg,0.148,0.785,0.491,4.27e-05,10.0,0.113,-7.163,0.0,0.0546,133.355,3.0,0.772,rnb
Unusual,6UNcVgg8SUq0UHcHBHZgbT,0.151,0.831,0.421,6.19e-06,1.0,0.113,-10.206,1.0,0.236,90.0,4.0,0.537,rnb
PHONICS (feat. Tempest & WESTSIDE BOOGIE),1xsgBPMUrBYyZPMP8RjiWC,0.423,0.645,0.549,3.83e-05,3.0,0.204,-5.862,0.0,0.28,99.984,4.0,0.678,rnb
Trust Issues,13D7y92DIHdJBF5Gerl4Ss,0.251,0.407,0.5,0.0,3.0,0.107,-8.81,0.0,0.0904,136.927,4.0,0.0803,rnb
Where Do We Go,6fEPi1QSs4y0AXc2NqxsK5,0.563,0.514,0.322,0.00295,6.0,0.106,-8.714,0.0,0.0359,121.392,3.0,0.174,rnb
SHOW ME OUT,6h0yJ8bTlpxfwiJ0aXbKxG,0.701,0.678,0.295,2.18e-05,0.0,0.476,-12.22,1.0,0.0982,122.952,4.0,0.313,rnb
Serena - Feat. Samm Henshaw,3M7CTl6EiNEeeoFl79GiAG,0.0444,0.519,0.776,0.014,9.0,0.0851,-5.536,0.0,0.0468,90.365,4.0,0.529,rnb
Millionth Time,3IoF0Dezdcv1VP6sX4GfXS,0.626,0.455,0.386,0.0,3.0,0.226,-10.169,0.0,0.0377,149.915,4.0,0.476,rnb
Safe Word,4i3h8s1fqTDYfSfd86T5It,0.279,0.709,0.559,0.14,11.0,0.143,-9.811,0.0,0.0481,101.001,4.0,0.567,rnb
Comfortable,1BEioZa6o8AVDmOh5Sc86j,0.45,0.417,0.412,0.0,2.0,0.0985,-5.897,0.0,0.0711,76.416,3.0,0.321,rnb
Nasty,56cTGB2Igcg08MqiK46HHt,0.188,0.396,0.576,0.0,0.0,0.102,-7.57,0.0,0.0588,86.133,5.0,0.396,rnb
One Night Only,74fQgHleHZ4V7Gm1XYcGkj,0.263,0.874,0.402,0.00094,4.0,0.147,-5.786,1.0,0.0691,119.99,4.0,0.764,rnb
B.E.D.,1B6TmCvKjC4dopBohVW51x,0.00368,0.739,0.536,0.0,1.0,0.0968,-6.501,1.0,0.0587,122.022,4.0,0.193,rnb
Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,0.809,0.549,0.242,8.1e-05,5.0,0.127,-11.692,1.0,0.038,144.211,4.0,0.286,rnb
Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,0.0671,0.722,0.252,0.0,1.0,0.0852,-14.411,0.0,0.0761,79.923,4.0,0.275,rnb
Who Hurt You?,23c9gmiiv7RCu7twft0Mym,0.586,0.649,0.493,0.000167,11.0,0.0667,-7.645,0.0,0.11,104.542,4.0,0.277,rnb
Mad Riches,0vA6Nhloi5UX2jmqX5Tvk9,0.948,0.395,0.241,0.000418,3.0,0.117,-11.555,0.0,0.045,77.873,4.0,0.248,rnb
2AM,3vZGtceCbJVh5aDT4XhE0p,0.438,0.504,0.267,0.0,9.0,0.141,-13.678,0.0,0.406,83.966,4.0,0.392,rnb
Garden Kisses,62d6YXEYxmMWAuLpw1EysL,0.915,0.478,0.373,6.36e-06,5.0,0.128,-9.505,1.0,0.0317,120.129,4.0,0.354,rnb
Superstar,18JosZY3HzD3lMy6iOOSAY,0.127,0.673,0.592,0.0,6.0,0.336,-5.196,0.0,0.0537,142.222,3.0,0.705,rnb
Take You Down,1vwUsp52io0AGQ5yv470IC,0.107,0.387,0.64,0.0,11.0,0.319,-5.817,0.0,0.081,59.989,4.0,0.617,rnb
Let Me Explain,1trZGMI2CGyVT44STkpCoN,0.00156,0.809,0.504,0.0,2.0,0.0856,-3.201,1.0,0.15,120.065,4.0,0.525,rnb
Get It Together,4eDCsyIHTSu3cQZ5wDIyP7,0.625,0.791,0.186,2.67e-06,10.0,0.0574,-11.367,1.0,0.0333,114.061,4.0,0.317,rnb
Kickin’ Back,5xjTqz4aYQeBnFhwMPmfx9,0.31,0.703,0.669,0.0,11.0,0.115,-7.002,0.0,0.0648,115.139,4.0,0.546,rnb
Focus,3tZs3nVjySLbL320lP4mvs,0.25,0.414,0.314,1.47e-05,1.0,0.117,-12.943,0.0,0.0548,84.993,4.0,0.09,rnb
Rain,4G1qRhOk1YY0kewtMaCrMC,0.337,0.643,0.486,3.86e-06,4.0,0.702,-10.443,0.0,0.0278,138.151,3.0,0.146,rnb
CPR,5Tp4UJvnsF4Zd05k0zXUte,0.637,0.693,0.369,0.00335,7.0,0.0951,-12.683,0.0,0.175,140.148,4.0,0.141,rnb
On The Way (feat. Mila J),423NhOTzoqgeaIJbrUzSoo,0.756,0.575,0.443,0.0,7.0,0.109,-11.626,0.0,0.28,113.862,4.0,0.658,rnb
Good & Plenty - Remix,6T3Ebo7EOh8cUOyE4OhFpp,0.811,0.629,0.579,0.00366,9.0,0.0813,-6.543,0.0,0.107,135.86,4.0,0.363,rnb
Ooh Nah Nah (feat. Masego),6NblUCwJXYkQlQ6LhcmSlQ,0.052,0.85,0.273,2.22e-06,7.0,0.104,-11.567,0.0,0.278,116.894,4.0,0.572,rnb
Comfortable,3f3cliOygeuUpGRwdohy12,0.629,0.429,0.4,3.25e-05,5.0,0.087,-11.679,0.0,0.0882,72.487,4.0,0.357,rnb
Say Yes,2fE4MbwX3QGMzNaMjGVhtw,0.211,0.747,0.398,1.42e-06,5.0,0.113,-12.932,0.0,0.0743,117.901,1.0,0.428,rnb
living room flow - Bonus,4Li8dc3ucCesQJMKErU5zM,0.607,0.698,0.423,0.000296,7.0,0.0968,-9.598,1.0,0.0731,125.011,4.0,0.311,rnb
Vixen,3HBZIY3FVzXu6YjhExNqWe,0.392,0.427,0.499,0.0,0.0,0.389,-6.213,0.0,0.0601,82.523,4.0,0.338,rnb
Stretch You Out (feat. A Boogie wit da Hoodie),4Qxn47gWPSucovKrMyRf1z,0.25,0.64,0.519,0.0,1.0,0.0883,-6.757,0.0,0.188,103.359,4.0,0.252,rnb
Water,4ot7u8Ij91aHKohSV2QYZi,0.434,0.771,0.513,1.21e-05,8.0,0.0985,-7.156,0.0,0.0778,142.049,4.0,0.51,rnb
Calling On You,7wYhcfgPUyML3FKfLwvBwk,0.159,0.681,0.375,0.0,4.0,0.0464,-10.855,0.0,0.0332,101.113,4.0,0.475,rnb
Skin Tight (feat. Steve Lacy),4KVSdwwJ67JHu5s9vIA0zi,0.246,0.468,0.52,0.00259,3.0,0.078,-7.964,0.0,0.0329,174.082,3.0,0.46,rnb
That's Why I Love You,1826XXl1rbdbhFk5xdnXNA,0.324,0.529,0.494,0.0,3.0,0.13,-6.081,0.0,0.438,120.073,4.0,0.531,rnb
