Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
How I Could Just Kill a Man,6l4wMAXzI8RxIysQMYZY0w,0.000722,0.769,0.675,0.000149,6.0,0.0904,-13.326,1.0,0.0724,101.884,4.0,0.803,hiphop
Rebirth Of Slick (Cool Like Dat),26q6YTrXt9l8qshIveiTX9,0.0476,0.884,0.334,0.0588,1.0,0.107,-18.943,0.0,0.228,98.315,4.0,0.571,hiphop
Can I Get A...,4LGMSdeKOUoy5Wf75Je0Hl,0.0619,0.792,0.694,2.32e-05,8.0,0.25,-8.496,0.0,0.33,177.094,4.0,0.804,hiphop
Doin' It,4WMBl2wiGUSGa5C7tfQEAo,0.365,0.801,0.55,0.0234,10.0,0.117,-11.044,0.0,0.209,94.994,4.0,0.609,hiphop
Lost Ones,71XhXay6rKPZCVAaDtFlSR,0.0998,0.832,0.749,3.74e-06,2.0,0.0837,-6.129,1.0,0.37,94.899,4.0,0.65,hiphop
Get Me Home,6Xo9osN1HErsEJoqwj4eDg,0.109,0.774,0.48,0.000661,9.0,0.313,-6.599,0.0,0.228,96.067,4.0,0.332,hiphop
They Reminisce Over You (T.R.O.Y.),2Mb3zpobD0CvJGWv6NpsPy,0.141,0.761,0.683,0.0,2.0,0.342,-10.889,1.0,0.164,101.787,4.0,0.671,hiphop
Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,0.0928,0.918,0.609,0.0,10.0,0.139,-5.64,0.0,0.0791,128.008,4.0,0.304,hiphop
Still Fly,563vSy3HB5NHxel1VGQCW6,0.0302,0.675,0.607,8.97e-06,11.0,0.339,-3.538,1.0,0.162,177.928,4.0,0.56,hiphop
Hate It Or Love It,2wGSgTmgSF3xjRrHkTc25R,0.14,0.802,0.785,0.0,9.0,0.123,-4.781,1.0,0.207,99.998,4.0,0.435,hiphop
Candy Shop,5D2mYZuzcgjpchVY1pmTPh,0.0253,0.614,0.574,3.2e-05,11.0,0.38,-7.961,1.0,0.466,125.173,5.0,0.755,hiphop
Dilemma,0ARK753YaiJbpLUk7z5yIM,0.227,0.727,0.552,0.000164,2.0,0.198,-8.074,0.0,0.14,168.189,4.0,0.607,hiphop
Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,0.19,0.395,0.922,0.0,1.0,0.134,-2.176,1.0,0.375,162.361,4.0,0.558,hiphop
Lose Yourself,5Z01UMMf7V1o0MzF86s6WJ,0.00868,0.692,0.744,0.000423,2.0,0.359,-4.565,1.0,0.257,171.374,4.0,0.0612,hiphop
Kiss Me Thru The Phone,2q4rjDy9WhaN3o9MvDbO21,0.0185,0.758,0.712,0.0,7.0,0.0677,-3.781,1.0,0.112,149.998,4.0,0.795,hiphop
Bring Em Out,3CcvahnsiArpTHYQEWV2Au,0.0298,0.759,0.891,0.0,11.0,0.141,-2.983,1.0,0.257,98.579,4.0,0.587,hiphop
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),1tkMs9wDPknQ3ZHcKDw1ES,0.0109,0.693,0.549,0.0,1.0,0.0677,-8.141,1.0,0.119,80.028,4.0,0.605,hiphop
Just A Lil Bit,4nva9EpKntUTs6CRSGBCn9,0.0322,0.489,0.692,0.00608,1.0,0.315,-6.672,1.0,0.41,96.946,4.0,0.527,hiphop
Hot In Herre,04KTF78FFg8sOHC1BADqbY,0.206,0.956,0.745,0.0,11.0,0.0615,-4.753,0.0,0.12,107.075,4.0,0.912,hiphop
Ice Cream Paint Job,35EfL85garkKhKEemkeLoC,0.000595,0.851,0.598,0.0,0.0,0.343,-8.356,1.0,0.439,180.046,4.0,0.654,hiphop
Drop It Like It's Hot,2NBQmPrOEEjA8VbeWOQGxO,0.19,0.888,0.632,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,0.662,hiphop
How We Do,4PmMVdIFpJTB9WQbmILf4p,0.0455,0.862,0.648,0.0,4.0,0.0332,-7.401,0.0,0.251,98.012,4.0,0.637,hiphop
Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,0.515,0.736,0.74,0.0,0.0,0.0468,-2.18,1.0,0.0786,140.141,4.0,0.803,hiphop
Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,0.242,0.908,0.557,0.0,8.0,0.0709,-4.243,0.0,0.107,90.032,4.0,0.897,hiphop
It's Goin' Down (feat. Nitti),05Sgj1Hx03ZXc57gsV1kfX,0.0986,0.888,0.577,0.0,1.0,0.131,-7.702,0.0,0.0612,84.003,4.0,0.609,hiphop
Get Low,0r2Bul2NuCViraT2zX1l5j,0.0301,0.521,0.625,0.0,1.0,0.121,-7.47,1.0,0.067,101.019,4.0,0.136,hiphop
In Da Club,4RY96Asd9IefaL3X4LOLZ8,0.26,0.902,0.72,0.0,6.0,0.0749,-2.776,0.0,0.347,90.059,4.0,0.805,hiphop
Don't Matter,7I6DceMT3utDOHjcYCbrr4,0.244,0.798,0.443,0.0,2.0,0.326,-6.062,1.0,0.0403,125.232,4.0,0.354,hiphop
Lean Back,2Ozc0me9PV5vlt8cokwdvI,0.11,0.783,0.916,0.0,1.0,0.0746,-3.344,1.0,0.415,95.321,4.0,0.695,hiphop
Dangerous,4NOZ35Dhucr6UlVyLOtktd,0.00437,0.949,0.79,0.0,8.0,0.0816,-5.957,1.0,0.0756,117.002,4.0,0.807,hiphop
Gettin' Jiggy Wit It,0weAUscowxeqDtpCgtbpgp,0.0175,0.881,0.874,1.14e-06,6.0,0.154,-4.505,1.0,0.139,107.891,4.0,0.858,hiphop
Bitch Please II,7lgvU7WnwcNZ8dbGUz8yhP,0.0783,0.918,0.586,0.0,1.0,0.145,-2.89,1.0,0.133,95.517,4.0,0.779,hiphop
Get Your Roll On,4HpCT9jeCzBfpCaF3aTVWX,0.0177,0.783,0.709,0.00188,7.0,0.0792,-7.776,1.0,0.177,177.821,4.0,0.47,hiphop
I Wanna Love You,0CXVjQI9wsqaGeIARkkpYc,0.0373,0.866,0.454,1.49e-06,0.0,0.275,-9.383,1.0,0.0414,99.985,4.0,0.368,hiphop
Disco Inferno,69bHJ9qs5FrUJbKP8xU8uZ,0.206,0.925,0.659,7.88e-05,3.0,0.279,-4.763,1.0,0.231,97.018,4.0,0.71,hiphop
I'm Sprung,0DLOyyQvwPTSDKuhpzMMwA,0.0948,0.728,0.327,0.0,0.0,0.103,-11.596,0.0,0.0999,100.0,4.0,0.195,hiphop
I Know What You Want (feat. Flipmode Squad),0YImOCkIJ2PWhCXaURCZnY,0.0142,0.648,0.759,0.0,6.0,0.648,-4.315,1.0,0.306,85.996,4.0,0.518,hiphop
A Milli,6ScJMrlpiLfZUGtWp4QIVt,0.0387,0.674,0.695,0.00202,6.0,0.194,-8.636,0.0,0.278,151.486,4.0,0.773,hiphop
Freek-A-Leek,4MeDnO5yA2Zi6IMlVApRci,0.0744,0.756,0.691,0.0,2.0,0.364,-3.718,1.0,0.178,104.999,4.0,0.632,hiphop
Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR,0.533,0.797,0.75,0.108,0.0,0.095,-9.369,1.0,0.247,177.87,4.0,0.74,hiphop
Country Grammar (Hot Shit),3wMUvT6eIw2L5cZFG1yH9j,0.00689,0.865,0.664,0.0,2.0,0.142,-6.822,1.0,0.108,162.831,4.0,0.565,hiphop
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]",6Wt5QBzHp9vdSLAFlvdnDQ,0.421,0.713,0.471,0.0,1.0,0.0308,-7.392,0.0,0.483,199.764,4.0,0.779,hiphop
Break Ya Neck,7gKgd0P3dAAePiSQQBqrlf,0.443,0.82,0.809,0.00175,4.0,0.0613,-6.759,0.0,0.251,83.011,4.0,0.737,hiphop
Hustlin',3hQCHzkE5oSA3F1xM8bpcM,0.0848,0.502,0.652,0.0,9.0,0.0675,-7.224,1.0,0.3,136.08,4.0,0.648,hiphop
Lollipop,4P7VFiaZb3xrXoqGwZXC3J,0.056,0.829,0.428,0.00413,0.0,0.137,-9.469,1.0,0.0831,148.075,4.0,0.45,hiphop
Laffy Taffy,2ajhenDRiiAnCHHjsIOHhJ,0.0351,0.891,0.439,0.0,7.0,0.0932,-7.994,0.0,0.428,77.499,4.0,0.622,hiphop
Lose Control (feat. Ciara & Fat Man Scoop),0UaMYEvWZi0ZqiDOoHU3YI,0.0311,0.904,0.813,0.00697,4.0,0.0471,-7.105,0.0,0.121,125.461,4.0,0.81,hiphop
Because I Got High,0rRboI6IRuGx56Dq3UdYY4,0.169,0.802,0.341,0.0,7.0,0.0783,-8.56,1.0,0.488,166.01,4.0,0.849,hiphop
Hypnotized (feat. Akon),3LN41NUdHkyNqQhi9gExMm,0.16,0.84,0.571,0.0,10.0,0.406,-7.421,1.0,0.0797,116.59,4.0,0.617,hiphop
Feel so Good,7hfRrdFJgFKK3cJ4rmkecE,0.192,0.821,0.703,0.0,11.0,0.0816,-8.464,0.0,0.24,105.154,4.0,0.536,hiphop
Frontin' (feat. Jay-Z) - Club Mix,0iFOG4Ki9aDmJUYUFHQlPG,0.453,0.894,0.404,1.57e-06,9.0,0.0801,-5.913,0.0,0.13,102.009,4.0,0.759,hiphop
Ain’t No Fun (If The Homies Can’t Have None),3g1mP8c79KbkWDhED5tyKZ,0.133,0.856,0.722,0.000485,5.0,0.168,-6.124,0.0,0.076,100.192,4.0,0.719,hiphop
Let's Go (feat. Twista & Lil' Jon),1fLibtVj3MrNTwRZq5yUOs,0.0267,0.748,0.767,0.0,11.0,0.334,-7.806,0.0,0.172,133.929,4.0,0.519,hiphop
I Need a Girl (Pt. 1) [feat. Usher & Loon],7lVNTXkI3cHFvcXiI8damb,0.397,0.66,0.707,0.0,6.0,0.211,-5.758,1.0,0.208,89.279,4.0,0.761,hiphop
Oh Boy,4X1odWLrLSSahaK6Hi15AA,0.0237,0.758,0.768,0.0,6.0,0.141,-5.603,1.0,0.174,83.033,4.0,0.824,hiphop
Always On Time,2lXJr5BkUPZpQUV2ZGN1Wv,0.202,0.832,0.699,0.0,5.0,0.131,-6.322,0.0,0.209,96.652,4.0,0.853,hiphop
Beautiful,4675yUu8AUbE72T94BkLCD,0.299,0.893,0.74,0.0,11.0,0.0881,-4.936,0.0,0.132,101.025,4.0,0.963,hiphop
Int'l Players Anthem (I Choose You) (feat. Outkast),4ns1XFP3W5JPyzvnAjMdHD,0.0655,0.675,0.68,0.0,4.0,0.354,-5.01,0.0,0.256,155.698,4.0,0.845,hiphop
Bad Boy for Life,2eOuL8KesslTLQERQPu11D,0.179,0.669,0.829,0.0,1.0,0.241,-3.801,1.0,0.49,118.934,4.0,0.61,hiphop
Gangsta Lovin',0WgLpgUdThEpA5L5K0SKq7,0.0619,0.723,0.84,0.0,1.0,0.0945,-3.523,0.0,0.0608,94.332,4.0,0.827,hiphop
E.I.,4bUfMNNmiCmPXVyWzIfKeZ,0.0732,0.834,0.481,0.0,2.0,0.0934,-7.824,0.0,0.188,89.849,4.0,0.406,hiphop
Locked Up,0YUrjFy4qFKOO5NhM9tYdV,0.0255,0.828,0.58,0.0,7.0,0.103,-4.395,1.0,0.0941,89.973,4.0,0.407,hiphop
So Good,28GUjBGqZVcAV4PHSYzkj2,0.0403,0.66,0.9,0.0,7.0,0.219,-5.02,1.0,0.14,85.51,4.0,0.591,hiphop
Daydreamin' (feat. Jill Scott),50M2QjfSM82wkJ1d0iV4mh,0.029,0.533,0.739,0.0,5.0,0.266,-3.573,0.0,0.0602,81.37,4.0,0.617,hiphop
B.O.B. - Bombs Over Baghdad,3WibbMr6canxRJXhNtAvLU,0.0555,0.746,0.978,4.11e-05,9.0,0.026,-5.324,1.0,0.0978,153.809,4.0,0.653,hiphop
Bitch Please,5Sm1X46tna50RstHZvw072,0.00838,0.869,0.697,0.0,7.0,0.297,-4.639,1.0,0.187,95.03,4.0,0.804,hiphop
Area Codes,3lcC9CnN7Rpo1ugATzmYjY,0.399,0.86,0.688,0.0,9.0,0.67,-7.203,0.0,0.434,100.934,4.0,0.622,hiphop
I Luv It,7qFxSPDUDMQNGBqTvK4aEj,0.000975,0.641,0.765,0.0,9.0,0.387,-6.626,1.0,0.0383,91.009,4.0,0.19,hiphop
"Kick, Push",6nz35DNIzbtj5ztpDEcW1j,0.164,0.652,0.809,0.0,5.0,0.175,-5.276,1.0,0.17,94.786,4.0,0.512,hiphop
Air Force Ones,7kAFSrTIOiVZ0gnHBuAH3l,0.0847,0.784,0.459,0.0,4.0,0.079,-9.74,0.0,0.317,164.062,4.0,0.618,hiphop
"Lean Wit It, Rock Wit It",7cVmKBwzPsh4Fmb6SplfEm,0.082,0.886,0.62,0.0,5.0,0.1,-5.854,1.0,0.307,76.035,4.0,0.6,hiphop
Knuck If You Buck (feat. Lil' Scrappy),0RZXNlGPvfMo54fd6uCvAT,0.0582,0.865,0.844,0.0,8.0,0.373,-4.946,1.0,0.311,150.09,4.0,0.755,hiphop
I Tried,2elA6JLRaQ6iB7hxiuTKN4,0.0104,0.727,0.71,0.0,4.0,0.107,-6.142,1.0,0.0742,81.995,4.0,0.378,hiphop
Make Me Better,0YkJU6TjjwzsVXUPRIO0DB,0.33,0.607,0.599,0.0,11.0,0.199,-6.886,1.0,0.0995,86.491,4.0,0.562,hiphop
Conceited (There's Something About Remy),2OcBwebjQsdJy76zWvLQvn,0.204,0.668,0.577,0.0,11.0,0.156,-7.808,1.0,0.447,99.565,4.0,0.564,hiphop
Hey Ya!,3AszgPDZd9q0DpDFt4HFBy,0.0644,0.715,0.97,0.000156,0.0,0.205,-2.206,1.0,0.0648,79.504,4.0,0.963,hiphop
I Like That,4MMqj7HaLL8BphbBZnlsdq,0.0154,0.797,0.502,0.0,10.0,0.1,-3.925,0.0,0.0968,106.997,4.0,0.385,hiphop
Make It Rain,4JPCdSaqs9dJd7RatFSHww,0.0106,0.744,0.697,0.0,11.0,0.0842,-5.063,0.0,0.197,149.28,4.0,0.767,hiphop
Hard in Da Paint,3XQY8kDjI8LARMIC9xkxQk,0.198,0.611,0.66,0.0,11.0,0.365,-5.883,1.0,0.0839,71.544,4.0,0.583,hiphop
Good Times,7cFpB4ozcSwXuhqjvNbrbP,0.157,0.697,0.761,0.0,11.0,0.789,-7.647,0.0,0.302,81.728,4.0,0.666,hiphop
I'm a Thug,6j2aNuhJJUnRj6UHcvn5PI,0.0275,0.933,0.561,0.0,11.0,0.102,-5.961,1.0,0.122,139.976,4.0,0.586,hiphop
Livin' It Up,4ToZV7r72wSbVrljaLSp13,0.0547,0.875,0.774,0.0,6.0,0.0414,-4.087,1.0,0.309,106.027,4.0,0.606,hiphop
Gimme Some More,47wZfF4OdME3xkIPhhpSSF,0.00832,0.591,0.855,5.87e-05,11.0,0.771,-8.339,0.0,0.339,136.734,4.0,0.78,hiphop
I Can,2NPxL1QqPrD1a7OLHjVcAP,0.103,0.837,0.885,0.0,6.0,0.0666,-3.914,0.0,0.182,95.313,4.0,0.694,hiphop
Grove St. Party (feat. Kebo Gotti),2e9EZ2V5QGGZPMJacO3y0Y,0.138,0.705,0.702,0.0,0.0,0.364,-4.783,0.0,0.108,140.059,4.0,0.771,hiphop
Like A Pimp,0DW5anNzTO7h0OlKqFsVQ6,0.00487,0.844,0.846,0.0,7.0,0.0784,-5.167,1.0,0.176,144.079,4.0,0.91,hiphop
Hood Nigga,323Tzd2yjV4pifrVAajafb,0.0198,0.875,0.732,0.0,1.0,0.11,-5.135,1.0,0.0635,87.142,4.0,0.159,hiphop
Lay Low,0YHI5hydPPth6J5UOzdLDX,0.151,0.87,0.653,0.0,0.0,0.303,-4.353,1.0,0.326,94.84,4.0,0.755,hiphop
Magic Stick,0aULRU35N9kTj6O1xMULRR,0.117,0.849,0.499,4.97e-05,2.0,0.268,-7.872,1.0,0.271,92.982,4.0,0.504,hiphop
Back Then,5krOROgmf8adn3SJzeKLZy,0.0101,0.776,0.736,0.0,9.0,0.18,-6.308,1.0,0.255,159.838,4.0,0.536,hiphop
Independent (feat. Boosie Badazz & Lil Phat),0tdjTo4xacmmF7eINqaM8z,0.0011,0.725,0.431,0.0,1.0,0.14,-5.988,0.0,0.0707,174.083,4.0,0.199,hiphop
"Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",2uiEqPjMmIJXOKplzsEASP,0.116,0.611,0.754,0.0,1.0,0.0945,-5.035,0.0,0.366,126.961,5.0,0.565,hiphop
Dreams,5F7caGhe84C6ONva5S8yXF,0.00499,0.63,0.78,0.0,6.0,0.206,-5.353,1.0,0.221,155.779,4.0,0.281,hiphop
Got Money,46lIt6GmL0VkkbuUyGDbCs,0.00188,0.694,0.661,0.0,7.0,0.676,-4.847,1.0,0.118,82.48,4.0,0.702,hiphop
Down And Out,5mEwhCsqadBZIE7SSrv1gC,0.0232,0.74,0.841,0.0,6.0,0.111,-2.891,0.0,0.237,83.007,4.0,0.673,hiphop
Between Me & You,4xwRtK6tfMp4yZwcDvY0gT,0.0202,0.818,0.883,0.000767,0.0,0.243,-4.547,1.0,0.0695,93.67,4.0,0.405,hiphop
Hotel (feat. R.Kelly),4hHXhCRSnOKd6nMGaivmD0,0.118,0.68,0.659,0.0,0.0,0.107,-6.855,1.0,0.211,91.259,4.0,0.411,hiphop
Karma,25YwwruYRtxe6RQdKtrZFS,0.0392,0.605,0.829,0.0,10.0,0.196,-2.377,0.0,0.444,176.103,4.0,0.708,hiphop
Danger (Been So Long) (feat. Nivea),0e42i89bY2NmPuVDtey8pg,0.211,0.92,0.861,2.59e-05,7.0,0.0288,-5.435,1.0,0.218,97.969,4.0,0.718,hiphop
Made You Look,3qRPc4QpHGNwKFAzCdqwxA,0.172,0.658,0.936,0.0,5.0,0.321,-5.105,0.0,0.3,95.439,4.0,0.711,hiphop
Get By,1LM6EReMkAxuDXDF26ekl2,0.00324,0.662,0.928,0.0,2.0,0.17,-4.688,1.0,0.377,90.509,4.0,0.775,hiphop
Let's Ride,4JKwW0A2OQeAUpYZd99Lfo,0.169,0.878,0.739,0.0,5.0,0.119,-5.157,1.0,0.189,93.601,4.0,0.824,hiphop
Bitches Ain't Shit,22763wCAdRd1wwwCN3CU8u,0.00773,0.589,0.856,1.69e-06,7.0,0.373,-4.419,1.0,0.179,92.559,4.0,0.769,hiphop
I Smell Pussy,6YTGeOilUBLvOGrpPBZ1OR,0.0382,0.811,0.779,0.0,11.0,0.0624,-2.994,0.0,0.214,89.18,4.0,0.732,hiphop
Hey Ma,0Uhnzk5zI46IRlQ04LNOtc,0.0256,0.791,0.666,6.33e-06,8.0,0.0796,-5.484,1.0,0.341,90.345,4.0,0.938,hiphop
Ether,06UPCXzhIsXnceSXmKLMEY,0.0401,0.573,0.831,0.0,7.0,0.0909,-5.586,1.0,0.433,76.352,4.0,0.766,hiphop
Breathe,7fuoqve1SOEBmhc2PoQTF0,0.34,0.713,0.91,0.0,10.0,0.304,-5.586,0.0,0.282,83.028,4.0,0.51,hiphop
"Beamer, Benz, Or Bentley",0cNJ3huiV99wvUN1tmQLTL,0.00402,0.652,0.671,2.89e-05,4.0,0.598,-5.376,0.0,0.315,159.963,4.0,0.518,hiphop
Get It On The Floor,094MWdspdy9amhOi8TFlIN,0.163,0.812,0.794,0.0,1.0,0.131,-3.075,1.0,0.155,94.198,4.0,0.572,hiphop
I Get Money,1FKFCvi0i46qEJLZSEBH8p,0.159,0.525,0.933,0.000241,9.0,0.311,-4.673,1.0,0.356,122.631,5.0,0.457,hiphop
Dipset Anthem,3rvM0obwHthpskrZKQxYLa,0.103,0.699,0.696,0.0,0.0,0.211,-5.745,1.0,0.191,83.596,4.0,0.428,hiphop
Grindin',3XrvEifl0hIzgBGUa5jBLS,0.122,0.592,0.77,1.22e-06,1.0,0.103,-3.402,1.0,0.318,191.692,4.0,0.361,hiphop
Let The Beat Build,0bdabO15YOj0iZPg2OujAw,0.144,0.493,0.527,3.35e-06,8.0,0.38,-8.128,1.0,0.246,154.055,4.0,0.887,hiphop
Go Getta,03b1NUHnoavfpLLKcEMfIb,0.105,0.392,0.751,0.0,3.0,0.15,-6.586,0.0,0.155,173.825,4.0,0.438,hiphop
How's It Goin' Down,5hOrYYtUd96bIOBjuSEArP,0.482,0.912,0.596,0.000369,6.0,0.107,-9.959,1.0,0.451,90.463,4.0,0.816,hiphop
I'm So Fly,0MjM12n2Blr3UxS083X5cQ,0.146,0.629,0.625,0.0,8.0,0.0756,-4.258,0.0,0.317,179.666,4.0,0.789,hiphop
Bad Boyz (feat. Barrington Levy),2MNQMtZbOb7rBWli3TSok0,0.0249,0.788,0.594,1.65e-05,6.0,0.0534,-4.864,0.0,0.336,83.84,4.0,0.691,hiphop
Dear Summer,5VkuqayHiiU5ZHyYEH4Oeb,0.0838,0.548,0.893,0.0,6.0,0.0842,-4.403,0.0,0.602,172.241,4.0,0.667,hiphop
Kryptonite,4i2HYTGM7yHty0qVhD3lqD,0.0829,0.863,0.916,7.09e-06,2.0,0.566,-4.523,1.0,0.137,145.182,4.0,0.964,hiphop
Feel It In The Air,4rICUbwZZuqUOcgQgtux2k,0.147,0.358,0.596,0.0,3.0,0.212,-11.906,0.0,0.224,178.008,4.0,0.484,hiphop
I Think They Like Me - Remix,5a4AQWs84xeEyYUd1iC2Pn,0.00447,0.781,0.625,0.0,7.0,0.185,-9.139,1.0,0.373,83.024,4.0,0.679,hiphop
Dem Boyz,59xyRqG06dGbTmmJFVFbyQ,0.00161,0.782,0.63,0.0,1.0,0.151,-5.683,1.0,0.162,78.516,4.0,0.295,hiphop
Game Over,79lmvU7Qmc8QpXilbSk37z,0.00106,0.813,0.59,5.07e-05,8.0,0.0809,-8.998,1.0,0.378,159.961,4.0,0.602,hiphop
Can't Deny It (feat. Nate Dogg),7K4Aq4awgYvDKEJdEvvl4j,0.0528,0.916,0.821,0.0,4.0,0.0635,-4.118,0.0,0.15,90.04,4.0,0.592,hiphop
Go Crazy (Remix),3iUnagQlUtjjCNQ3us3lPi,0.0309,0.396,0.896,0.0,4.0,0.207,-4.398,0.0,0.396,86.882,4.0,0.632,hiphop
Back That Thang Up,5jbKpvtoxZB14tbnBafMuL,0.0807,0.718,0.708,0.0,7.0,0.132,-5.229,1.0,0.289,191.601,4.0,0.49,hiphop
#1 Stunna,7kBdenpTmgWfAz9clmBcok,0.0176,0.552,0.842,0.00327,8.0,0.258,-4.961,1.0,0.285,89.017,4.0,0.561,hiphop
Ho,1EsSm8qaR9Wtm1OgZXKi2n,0.284,0.701,0.68,0.0,4.0,0.143,-6.209,0.0,0.225,96.862,4.0,0.333,hiphop
I'm A Hustla - Street Mix/ Dirty Version,41D6aNNTmUUd7fWlVNWMN8,0.283,0.727,0.913,0.0,8.0,0.527,-5.571,0.0,0.306,90.985,4.0,0.618,hiphop
And Then What,5EoobjvWYSRwoPnhRojf5c,0.00773,0.753,0.728,0.0,0.0,0.0653,-5.439,1.0,0.228,170.021,4.0,0.751,hiphop
Hold You Down,4TpBPG62p9RefejCGNoxF9,0.173,0.756,0.671,0.0,1.0,0.134,-8.594,1.0,0.269,90.856,4.0,0.504,hiphop
Flipside,3dSsqTvkWZLQ7V4y4ftFgV,0.0974,0.768,0.968,0.0,6.0,0.139,-2.798,1.0,0.36,99.847,4.0,0.676,hiphop
Project Bitch,7jeuO70ZhwRuGbfH1laugD,0.0688,0.813,0.658,6.55e-06,7.0,0.0479,-7.12,0.0,0.465,75.102,4.0,0.747,hiphop
Make It Clap (feat. Sean Paul & Spliff Starr) - Remix Album Version,6NM525U7IB4Zhpn8d921uX,0.0691,0.736,0.741,0.0,1.0,0.053,-4.458,0.0,0.392,121.328,5.0,0.95,hiphop
Can I Get A... - From The Rush Hour Soundtrack,45HLgh98kxPEMP1gPAEe8X,0.12,0.791,0.665,0.000161,8.0,0.0961,-9.496,0.0,0.352,177.097,4.0,0.792,hiphop
B R Right (feat. Ludacris),7iKXO3oCFiiZRniwAJaGa4,0.0956,0.702,0.78,0.0,9.0,0.105,-5.379,1.0,0.168,135.991,4.0,0.375,hiphop
Lighters Up,4eihdGG3Tga3oFq4yqCDeL,0.00494,0.624,0.766,0.0,9.0,0.107,-6.31,1.0,0.396,91.727,4.0,0.714,hiphop
Like That,5yrtAPrprvrdJDCTSFn91U,0.0599,0.911,0.908,0.0,11.0,0.373,-3.385,0.0,0.272,98.497,4.0,0.581,hiphop
Get No Better (feat. Mashonda),30KGtFjHhlT3JMX5s4IklU,0.292,0.717,0.597,0.0,2.0,0.128,-7.83,1.0,0.189,95.018,4.0,0.566,hiphop
This Is How We Do,3z6WOgxwEcfF9mn4crIQaK,0.0293,0.939,0.745,0.000114,2.0,0.0497,-4.084,1.0,0.148,101.026,4.0,0.784,hiphop
I Need A Hot Girl,25CnqAR7fzAQbb2SVoSa0b,0.0557,0.815,0.797,0.0,2.0,0.641,-6.304,1.0,0.186,96.006,4.0,0.65,hiphop
"Lights, Camera, Action!",36gOOIQaBwXZVKL5z2vC3Z,0.115,0.792,0.93,0.0,1.0,0.292,-6.32,1.0,0.0693,105.505,4.0,0.812,hiphop
Bottom Of The Map,3frQJotNjIFiYRpvqCuxAB,0.013,0.753,0.671,0.0,7.0,0.0459,-6.531,1.0,0.291,154.059,4.0,0.707,hiphop
Bonnie & Shyne (feat. Barrington Levy),0UmIdWRGDL5gkXnqG9ZozM,0.0363,0.855,0.874,0.0216,10.0,0.0869,-4.018,0.0,0.21,89.449,4.0,0.861,hiphop
I Really Mean It - Skit 1,1IQPLs3r6lt4iNrQzAhnWs,0.0236,0.576,0.726,0.000161,0.0,0.678,-4.409,1.0,0.2,81.022,4.0,0.82,hiphop
Down Bottom,58jV4YBV2WpCb00gJfht9a,0.00967,0.72,0.851,0.0,8.0,0.168,-6.572,0.0,0.159,144.595,4.0,0.821,hiphop
Gettin' Some,4uNisev7PGUAixBOagpgyY,0.0901,0.823,0.586,0.0,4.0,0.0605,-6.044,0.0,0.336,78.054,4.0,0.611,hiphop
Gold Digger,1PS1QMdUqOal0ai3Gt7sDQ,0.0195,0.629,0.696,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,0.623,hiphop
Overnight Celebrity,2tOZtdbkAMQASWokLvSlzj,0.182,0.828,0.792,0.0,10.0,0.281,-5.435,0.0,0.179,134.199,4.0,0.777,hiphop
What You Know,0CAJdthKDdRjB2h8YOguN6,0.0155,0.551,0.81,0.0,11.0,0.169,-4.365,1.0,0.0344,73.464,4.0,0.332,hiphop
Flashing Lights,5TRPicyLGbAF2LGBFbHGvO,0.0381,0.639,0.628,0.0,6.0,0.386,-7.578,0.0,0.0399,90.482,4.0,0.43,hiphop
The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,0.0302,0.949,0.661,0.0,5.0,0.0454,-4.244,0.0,0.0572,104.504,4.0,0.76,hiphop
Empire State Of Mind,2igwFfvr1OAGX9SKDCPBwO,0.0295,0.491,0.956,0.0,11.0,0.46,-1.538,1.0,0.392,173.585,4.0,0.811,hiphop
Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,0.143,0.843,0.806,0.0,4.0,0.0771,-5.946,0.0,0.269,94.948,4.0,0.613,hiphop
Houstatlantavegas,3XLSlQLJf3Ut0zvMUxnF1h,0.393,0.683,0.695,0.00124,1.0,0.124,-6.798,0.0,0.0574,135.337,4.0,0.406,hiphop
Till I Collapse,4xkOaSrkexMciUUogZKVTS,0.0622,0.548,0.847,0.0,1.0,0.0816,-3.237,1.0,0.186,171.447,4.0,0.1,hiphop
Can't Tell Me Nothing,0mEdbdeRFQwBhN4xfyIeUM,0.0122,0.596,0.62,0.0,5.0,0.82,-6.133,0.0,0.039,80.029,4.0,0.102,hiphop
Stan,3UmaczJpikHgJFyBTAJVoz,0.0371,0.78,0.768,2.34e-06,6.0,0.518,-4.325,0.0,0.238,80.063,4.0,0.507,hiphop
